player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jason Verrett,8660,CB,SD,4,1,11.8,61.9,100.0,13.1,8.1,1,0,2,9.5,27,61.1,63.5,83.7,,73.7,70.7,1,63,7.7,1,2,3,108.8,13,178,178,2,11,21,2,218,84,1.3,16.8
Marcus Smith,8661,ED,PHI,16,0,,,0.7,,,1,0,0,,24,60.0,51.3,38.3,52.4,58.8,43.3,0,,100.0,1,0,2,0.0,0,1,136,2,0,0,0,0,0,0.0,
Deone Bucannon,8662,LB,ARZ,13,4,2.4,83.3,85.1,10.0,8.3,0,1,3,6.3,1,77.1,61.4,84.8,54.3,41.7,56.8,0,30,13.3,6,3,1,92.5,40,430,505,18,35,48,0,298,224,0.7,7.5
Dominique Easley,8664,DI,LA,16,0,2.0,50.0,9.1,27.0,13.5,0,0,0,0.0,26,57.1,67.8,41.8,68.8,70.4,60.3,0,14,0.0,0,0,4,72.9,1,28,307,6,5,2,0,14,14,0.5,14.0
Jimmie Ward,8665,CB,SF,11,2,9.5,66.2,96.3,8.0,5.3,1,0,11,16.9,28,64.5,66.9,57.2,70.7,70.9,80.4,1,35,5.6,2,8,5,109.9,43,367,381,9,32,65,5,522,178,1.5,12.1
Bradley Roby,8666,CB,DEN,16,1,9.5,55.1,100.0,11.8,6.5,1,1,8,11.6,10,63.1,63.6,87.4,,59.8,31.1,2,37,24.4,10,7,5,80.1,38,487,487,6,30,69,3,492,153,1.1,12.9
Demarcus Lawrence,8669,ED,DAL,10,1,,,1.1,,,1,0,0,,9,60.8,61.4,41.8,56.7,75.0,35.1,0,,33.3,1,0,3,0.0,0,3,285,2,1,0,0,0,0,0.0,
Ra'Shede Hageman,8672,DI,ATL,15,0,,,0.5,,,1,0,0,,2,59.7,67.8,71.6,66.7,63.7,69.9,0,,0.0,0,0,1,0.0,0,1,204,3,2,0,0,0,0,0.0,
Kyle Van Noy,8675,LB,NE,17,1,7.3,74.5,77.7,8.2,6.1,0,0,2,3.9,19,61.6,61.4,86.7,62.9,56.7,55.9,1,40,23.1,6,2,0,101.0,38,327,421,11,19,51,2,391,219,1.3,10.3
Lamarcus Joyner,8676,CB,LA,14,2,4.7,75.7,94.1,7.8,5.9,1,0,5,6.8,26,66.9,67.3,84.9,60.7,64.0,66.8,0,35,16.7,7,5,6,97.1,56,466,495,15,33,74,1,488,298,1.1,8.7
Stephon Tuitt,8681,DI,PIT,17,1,-1.0,100.0,1.3,2.0,2.0,0,0,0,0.0,25,65.1,68.8,68.3,62.0,70.7,29.0,0,20,35.7,5,0,3,100.0,4,8,631,10,8,4,0,32,36,4.0,8.0
Trent Murphy,8682,ED,WAS,16,0,2.3,25.0,8.1,35.0,8.8,1,0,1,25.0,32,70.7,75.5,38.8,73.8,71.1,44.8,0,13,33.3,1,1,6,40.6,1,35,432,9,2,4,0,13,12,0.4,13.0
Timmy Jernigan,8683,DI,BLT,16,0,,,1.6,,,1,0,0,,3,69.6,67.5,41.3,55.8,79.8,70.1,1,,0.0,0,0,4,0.0,0,7,441,6,1,0,0,0,0,0.0,
Jeremiah Attaochu,8685,ED,SD,8,0,7.0,100.0,7.2,10.0,10.0,0,0,0,0.0,27,64.4,53.1,54.3,55.0,52.5,59.5,0,16,0.0,0,0,0,118.8,1,10,138,4,3,1,0,16,9,1.6,16.0
Kony Ealy,8695,ED,CAR,16,2,-1.3,100.0,5.5,7.3,7.3,0,0,0,0.0,5,70.6,64.7,82.2,65.9,50.3,39.9,1,21,22.2,2,0,1,77.1,3,22,401,7,5,3,0,36,40,1.6,12.0
Christian Kirksey,8706,LB,CLV,16,3,4.5,75.7,87.2,9.6,7.3,1,2,4,5.7,8,49.9,67.5,86.6,69.9,79.9,84.5,0,37,10.6,5,4,4,114.0,53,539,618,17,39,70,4,501,293,1.0,9.5
Preston Brown,8708,LB,BUF,16,5,2.3,80.8,84.9,11.6,9.4,0,0,1,1.9,4,56.9,60.2,87.8,62.6,60.9,73.4,0,26,12.5,5,1,0,106.5,42,516,608,12,30,52,1,417,341,0.9,9.9
Jay Bromley,8709,DI,NYG,16,0,,,4.7,,,1,0,0,,21,62.4,52.5,61.1,47.3,59.8,54.8,0,,0.0,0,0,1,0.0,0,8,171,2,1,0,0,0,0,0.0,
Terrence Brooks,8714,S,PHI,1,0,33.5,0.0,100.0,,1.5,0,0,0,0.0,24,80.5,87.3,84.8,,60.0,,1,,,0,0,0,0.0,0,3,3,0,0,2,0,0,0,0.0,
Dexter McDougle,8715,CB,NYJ,1,0,,,100.0,,,0,0,0,,22,60.0,51.1,70.2,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kareem Martin,8719,DI,ARZ,7,0,,,4.2,,,0,0,0,,1,60.0,61.7,77.7,57.2,63.4,73.9,0,,,0,0,0,0.0,0,1,24,1,0,0,0,0,0,0.0,
Phillip Gaines,8722,CB,KC,11,3,14.0,62.1,100.0,7.9,4.9,0,0,7,12.1,16,41.7,45.3,44.2,,76.7,53.5,1,76,10.0,4,6,5,104.1,36,305,305,8,33,58,2,640,225,2.2,17.8
Will Clarke,8723,ED,CIN,16,1,0.0,100.0,1.9,2.0,2.0,0,1,0,0.0,7,60.3,50.9,88.9,48.4,55.3,44.6,0,7,0.0,0,0,0,95.8,2,5,257,4,2,2,0,14,14,3.5,7.0
Jaylen Watkins,8736,S,PHI,14,1,13.6,50.0,98.2,36.0,18.0,0,1,3,21.4,24,53.7,54.4,0.0,46.9,71.3,74.0,0,35,12.5,2,3,2,91.7,7,266,271,3,13,14,1,81,30,0.3,11.6
Bashaud Breeland,8737,CB,WAS,14,3,9.7,65.3,99.2,9.4,6.2,0,1,8,11.1,32,60.5,60.5,19.1,72.7,64.5,59.1,3,29,4.1,2,6,8,91.7,47,467,471,11,44,72,5,509,160,1.1,10.8
Cassius Marsh,8743,ED,SEA,18,0,-2.0,100.0,3.6,12.0,12.0,0,0,0,0.0,29,38.0,51.6,21.3,61.4,57.5,40.9,0,50,40.0,2,0,5,118.8,1,12,329,5,3,1,0,50,52,4.2,50.0
Ross Cockrell,8744,CB,PIT,19,7,11.5,63.4,99.5,12.8,8.1,2,2,14,15.1,25,70.1,71.1,71.5,71.9,71.1,67.3,0,37,11.8,8,11,8,92.5,59,808,812,14,53,93,2,677,136,0.9,11.5
Maurice Alexander,8745,S,LA,14,5,9.4,68.8,93.9,47.2,32.4,0,0,1,6.3,26,79.8,76.3,87.9,61.6,62.6,55.4,2,32,8.8,3,1,1,53.9,11,556,592,6,26,16,0,131,35,0.3,11.9
DaQuan Jones,8747,DI,TEN,16,0,,,1.1,,,0,0,0,,31,60.8,72.0,65.8,57.0,83.4,46.5,0,,33.3,1,0,2,0.0,0,5,451,1,2,0,0,0,0,0.0,
Aaron Colvin,8749,CB,JAX,10,3,5.4,71.4,90.5,9.1,6.5,0,0,1,3.6,15,71.2,68.6,84.7,57.9,51.0,82.6,0,17,9.5,2,0,0,79.8,20,191,211,9,16,28,0,122,94,0.7,6.1
Keith McGill,8751,S,OAK,7,0,10.8,76.9,100.0,8.4,6.5,0,0,1,7.7,23,40.6,43.2,82.4,,57.7,33.4,0,44,25.0,2,1,0,118.3,10,90,90,1,6,13,0,171,60,2.0,17.1
Anthony Hitchens,8754,LB,DAL,17,10,6.3,87.9,94.0,11.8,10.4,1,1,1,3.0,9,75.7,64.6,0.0,82.7,48.9,64.6,0,26,6.3,2,1,4,112.1,29,359,382,6,20,33,1,280,112,0.8,9.7
Carl Bradford,8756,LB,SF,4,1,11.5,100.0,71.4,5.0,5.0,0,0,0,0.0,28,28.7,25.9,74.3,68.0,28.3,49.7,0,24,0.0,0,0,0,118.8,2,10,14,0,0,2,0,31,8,3.1,15.5
Marqueston Huff,8757,S,BLT,1,0,,,100.0,,,0,0,0,,3,46.9,53.3,76.7,,65.4,71.7,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Walt Aikens,8760,S,MIA,2,0,,,93.3,,,0,0,0,,17,55.0,53.9,74.4,59.1,60.0,,0,,,0,0,0,0.0,0,14,15,0,0,0,0,0,0,0.0,
Pierre Desir,8762,S,SD,2,0,11.0,50.0,100.0,9.0,4.5,0,0,2,50.0,27,67.5,68.5,74.9,,64.3,79.7,0,10,0.0,0,2,0,99.0,2,18,18,0,2,4,1,15,2,0.8,7.5
Tre Boston,8763,S,CAR,15,2,13.4,44.4,97.5,46.2,20.5,0,1,4,14.8,5,65.4,68.3,88.8,80.9,66.5,62.6,2,28,17.1,6,4,0,35.7,12,576,591,5,27,27,0,178,88,0.3,14.8
Dontae Johnson,8764,CB,SF,11,1,11.4,50.0,95.7,9.0,4.5,0,0,2,14.3,28,60.1,57.6,79.0,53.1,51.5,81.1,0,59,0.0,0,2,0,78.6,7,66,69,4,8,14,0,117,60,1.9,16.7
Kevin Pierre-Louis,8767,LB,SEA,5,0,10.8,50.0,69.8,14.5,7.3,0,0,0,0.0,29,45.1,51.5,78.8,51.4,65.2,77.4,0,24,0.0,0,0,0,87.5,2,30,43,0,3,4,0,42,22,1.4,21.0
Nevin Lawson,8768,CB,DET,17,1,11.1,67.6,99.8,12.5,8.4,1,1,4,5.9,11,67.8,69.5,66.7,76.9,71.6,71.0,0,39,9.6,5,4,7,113.2,46,614,615,11,46,68,5,493,77,0.9,10.7
Telvin Smith Sr.,8779,LB,JAX,16,6,3.5,75.0,91.3,8.0,6.0,0,0,5,5.4,15,66.7,73.0,67.5,62.1,77.3,37.1,2,61,24.7,18,5,1,97.5,69,587,643,21,49,92,4,606,472,1.1,8.8
Ricardo Allen,8782,S,ATL,19,7,11.7,56.5,99.7,66.8,37.8,0,2,1,4.3,2,85.8,81.2,89.1,54.8,75.5,74.5,4,27,10.7,6,1,1,63.6,13,915,918,1,43,23,2,138,85,0.2,10.6
Bene Benwikere,8783,CB,MIA,4,0,14.4,70.0,98.3,8.2,5.8,0,0,3,15.0,17,50.8,49.2,82.3,56.1,44.6,28.1,1,75,11.1,1,3,0,125.0,14,116,118,3,8,20,2,288,102,2.5,20.6
Aaron Lynch,8785,ED,SF,7,0,6.3,100.0,22.1,8.7,8.7,0,0,0,0.0,28,53.3,53.6,83.9,62.4,46.2,28.8,0,23,25.0,1,0,0,118.1,3,27,122,4,3,3,0,37,18,1.4,12.3
Avery Williamson,8786,LB,TEN,16,6,5.6,85.4,79.1,12.8,11.0,0,0,1,2.4,31,56.3,64.1,64.7,50.7,79.1,84.4,1,45,7.9,3,1,1,132.7,35,484,612,7,29,41,4,430,256,1.0,12.3
Nat Berhe,8787,S,NYG,7,0,13.5,63.6,96.1,13.3,8.5,0,0,0,0.0,21,46.9,52.3,81.0,50.9,80.9,65.7,0,58,18.2,2,0,0,101.7,7,99,103,3,9,11,0,123,20,1.3,17.6
Chris Smith,8794,ED,JAX,6,0,,,5.3,,,0,0,0,,15,60.5,58.4,82.4,58.1,55.9,74.0,0,,0.0,0,0,0,0.0,0,2,38,1,1,0,0,0,0,0.0,
Ed Reynolds Jr.,8797,S,CLV,8,2,4.8,80.0,96.4,32.4,25.9,0,1,1,10.0,8,50.6,63.2,84.2,74.5,85.0,62.7,0,16,26.3,5,1,0,137.1,8,270,280,3,12,10,2,74,54,0.3,9.3
Vinnie Sunseri,8802,S,SF,4,0,2.5,100.0,66.7,4.0,4.0,0,0,0,0.0,28,37.6,39.1,70.0,65.4,53.2,76.9,0,8,0.0,0,0,0,100.0,2,8,12,0,2,2,0,16,11,2.0,8.0
Keith Reaser,8805,CB,SF,15,0,11.2,71.4,96.6,8.4,6.0,1,1,3,8.6,28,59.5,61.1,33.2,68.8,68.5,53.9,0,56,19.0,4,3,2,142.6,25,228,236,2,17,35,4,360,131,1.7,14.4
Jordan Tripp,8806,LB,GB,2,0,1.0,100.0,100.0,9.0,9.0,0,0,0,0.0,12,67.5,48.7,75.1,,37.2,25.8,0,3,0.0,0,0,0,79.2,1,10,10,1,1,1,0,3,2,0.3,3.0
Devon Kennard,8809,LB,NYG,17,1,4.7,91.7,44.6,12.4,11.3,0,0,0,0.0,21,65.3,73.1,89.2,58.2,78.6,72.1,0,37,13.3,2,0,0,132.3,11,144,323,4,12,12,1,109,61,0.8,9.9
Kenneth Acker,8815,CB,KC,5,1,10.9,56.0,100.0,6.5,3.6,0,1,3,12.0,16,58.8,60.2,81.2,,64.2,73.6,0,24,0.0,0,3,1,74.9,14,96,96,1,13,25,0,157,31,1.7,11.2
E.J. Gaines,8823,CB,LA,11,3,10.1,75.0,99.0,6.8,5.1,1,0,8,11.1,26,43.3,47.9,87.0,64.2,66.7,60.6,0,52,10.2,5,6,1,134.4,54,387,391,9,41,72,7,647,231,1.8,12.0
Demetri Goodson,8832,CB,GB,5,2,14.3,81.8,100.0,11.0,9.0,0,0,1,9.1,12,48.6,49.7,81.4,,54.7,61.5,0,47,9.1,1,1,1,148.1,9,108,108,1,8,11,1,135,26,1.4,15.0
Dan McCullers,8849,DI,PIT,19,0,,,1.9,,,0,0,0,,25,60.5,68.3,53.5,72.6,62.5,47.9,0,,100.0,2,0,1,0.0,0,2,106,1,0,0,0,0,0,0.0,
Andre Hal,8850,S,HST,17,3,12.6,64.3,98.4,31.2,20.0,0,2,5,17.9,13,59.5,63.5,83.7,62.8,69.7,29.2,3,75,34.5,10,5,0,68.6,18,606,616,2,16,28,1,273,109,0.5,15.2
T.J. Carrie,8853,CB,OAK,15,1,11.0,50.0,97.8,12.8,6.4,0,1,6,16.7,23,65.9,67.1,85.3,48.6,71.4,35.7,1,88,10.5,2,4,1,84.1,18,262,268,3,16,36,1,369,158,1.6,20.5
Beau Allen,8858,DI,PHI,16,0,5.0,100.0,0.9,2.0,2.0,0,0,0,0.0,24,60.9,62.3,85.1,67.3,53.7,58.9,0,10,0.0,0,0,0,108.3,1,2,228,1,3,1,0,10,5,5.0,10.0
Terrence Fede,8868,ED,MIA,10,1,,,2.2,,,0,0,0,,17,61.0,56.2,31.1,57.7,59.8,63.2,0,,0.0,0,0,0,0.0,0,2,93,0,1,0,0,0,0,0.0,
Christian Bryant,8875,S,ARZ,2,0,1.0,100.0,100.0,3.0,3.0,0,0,0,0.0,1,28.1,31.5,68.6,,,70.8,0,4,0.0,0,0,0,83.3,1,3,3,0,1,1,0,4,3,1.3,4.0
Corey Nelson,8876,LB,DEN,15,2,4.6,60.0,84.2,9.3,5.6,1,0,4,8.9,10,63.7,61.4,83.8,47.6,61.0,71.8,0,30,8.3,2,3,2,74.6,27,267,317,6,20,45,0,243,147,1.0,9.0
Terrance Mitchell,8888,CB,KC,6,0,11.5,42.9,100.0,12.7,5.5,1,1,9,25.7,16,74.7,74.2,85.4,,61.1,74.7,0,26,0.0,0,8,4,55.5,15,202,202,4,17,35,0,149,58,0.8,9.9
Lonnie Ballentine,8890,S,HST,1,0,,,100.0,,,0,0,0,,13,60.0,65.7,66.7,,63.4,73.3,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Howard Jones,8909,ED,TB,8,0,,,2.7,,,0,0,0,,30,60.1,48.8,30.9,54.8,49.8,69.2,0,,,0,0,1,0.0,0,2,74,0,0,0,0,0,0,0.0,
Dewey McDonald,8913,S,SEA,1,0,9.0,0.0,71.4,,5.0,0,0,1,100.0,29,74.6,77.0,67.5,59.4,,,0,,,0,1,0,39.6,0,5,7,0,0,1,0,0,0,0.0,
Max Bullough,8919,LB,HST,14,1,5.0,33.3,84.7,44.0,14.7,0,0,1,16.7,13,70.4,68.6,82.6,50.0,64.8,77.3,0,2,0.0,0,0,0,81.9,2,94,111,2,3,6,1,3,-1,0.0,1.5
Brock Coyle,8929,LB,SEA,5,0,1.8,87.5,74.6,5.9,5.1,0,0,0,0.0,29,64.6,65.8,81.3,51.0,67.6,80.1,0,16,0.0,0,0,0,96.4,7,44,59,4,7,8,0,57,48,1.4,8.1
Kerry Wynn,8938,ED,NYG,13,0,5.0,100.0,1.1,1.0,1.0,0,0,0,0.0,21,54.9,48.5,52.9,50.3,63.5,75.9,0,7,,0,0,1,95.8,1,1,88,2,0,1,0,7,2,7.0,7.0
Jamie Meder,8940,DI,CLV,16,2,,,0.9,,,0,0,0,,8,73.0,65.0,88.3,62.0,59.2,79.1,0,,0.0,0,0,0,0.0,0,3,347,3,4,0,0,0,0,0.0,
Denico Autry,8982,DI,OAK,17,0,,,0.4,,,0,0,0,,23,61.9,49.7,78.8,54.7,45.9,44.1,0,,0.0,0,0,1,0.0,0,2,461,6,3,0,0,0,0,0.0,
Robert Nelson,8989,CB,HST,9,0,13.8,48.0,100.0,10.6,5.1,1,0,3,12.0,13,55.6,56.8,81.8,,61.2,62.1,1,50,0.0,0,2,4,78.9,12,139,139,3,10,25,2,161,38,1.3,13.4
Shaquil Barrett,9000,ED,DEN,16,1,1.3,50.0,29.5,30.5,15.3,1,0,0,0.0,10,82.2,84.0,28.9,72.9,81.2,71.6,0,3,0.0,0,0,3,56.3,2,66,224,4,4,4,0,3,12,0.0,1.5
Todd Davis,9007,LB,DEN,16,3,5.6,70.5,88.9,8.4,5.9,1,0,2,4.5,10,47.5,66.1,30.4,73.9,78.5,89.8,0,80,8.3,2,1,3,114.8,31,279,314,7,19,44,1,490,332,1.9,15.8
Kasim Edebali,9011,ED,NO,16,0,,,1.1,,,0,0,0,,20,55.1,53.9,88.2,57.9,48.3,27.9,0,,100.0,2,0,0,0.0,0,2,174,1,0,0,0,0,0,0.0,
Christian Jones,9020,ED,CHI,6,0,4.0,66.7,41.2,13.0,8.7,0,0,0,0.0,6,44.0,50.8,82.3,52.5,63.9,45.9,0,8,33.3,1,0,0,75.7,2,28,68,0,2,3,0,13,3,0.5,6.5
Robert Thomas,9022,DI,NYG,9,0,,,2.3,,,0,0,0,,21,59.8,37.3,80.0,52.8,35.8,71.6,0,,,0,0,0,0.0,0,1,43,1,0,0,0,0,0,0.0,
Malcolm Butler,9040,CB,NE,19,2,13.3,56.2,98.7,12.7,7.1,1,4,16,15.2,19,86.9,83.3,35.1,47.9,67.3,61.8,4,66,7.8,5,16,7,78.2,59,787,797,17,57,105,4,817,237,1.1,13.8
Kerry Hyder,9045,ED,DET,17,1,2.7,66.7,3.5,8.0,5.3,1,0,1,33.3,11,62.5,68.4,82.7,67.9,58.4,63.8,0,8,12.5,1,1,1,72.9,2,16,456,13,6,3,0,11,1,0.7,5.5
Deji Olatoye,9061,CB,ATL,7,1,8.4,38.5,99.0,20.4,7.8,0,0,3,23.1,2,75.7,75.9,79.6,59.0,68.0,59.9,0,16,14.3,1,3,0,46.6,5,103,104,0,5,13,0,37,30,0.4,7.4
Adarius Taylor,9074,LB,TB,3,0,5.0,100.0,81.3,6.0,6.0,0,0,0,0.0,30,47.5,64.9,74.6,56.6,85.7,54.6,0,11,25.0,1,0,0,100.0,2,13,16,0,3,2,0,16,6,1.3,8.0
Marcus Williams,9115,CB,NYJ,12,2,12.4,65.3,98.1,9.4,6.1,0,1,5,10.2,22,59.8,60.6,44.7,61.3,68.3,66.0,2,72,10.7,3,4,1,118.3,32,315,321,3,23,49,5,527,255,1.8,16.5
Brian Dixon,9146,CB,ARZ,2,0,12.0,100.0,90.0,3.5,3.5,0,0,0,0.0,1,29.0,29.0,73.1,60.0,60.0,75.1,0,16,0.0,0,0,1,118.8,2,9,10,0,2,2,0,30,6,4.3,15.0
Adrian Phillips,9177,S,SD,14,2,19.1,81.8,95.5,35.6,29.1,0,0,3,27.3,27,46.2,54.0,84.8,62.3,73.6,68.5,1,64,17.6,3,2,1,120.5,9,339,355,1,12,11,2,252,105,0.8,28.0
Zach Kerr,9195,DI,IND,12,0,,,1.0,,,1,0,0,,14,67.8,51.9,44.3,58.1,42.6,39.3,0,,0.0,0,0,2,0.0,0,2,202,3,1,0,0,0,0,0.0,
Dashaun Phillips,9198,CB,WAS,4,2,6.6,76.9,97.9,8.7,6.7,0,0,0,0.0,32,38.4,43.3,80.9,57.1,67.7,29.9,0,28,33.3,3,0,0,141.2,10,94,96,1,4,13,1,154,83,1.8,15.4
Marcus Roberson,9241,CB,BUF,2,0,12.3,33.3,100.0,19.0,6.3,0,0,1,33.3,4,86.5,84.9,75.9,,62.3,75.5,0,5,0.0,0,1,0,42.4,1,19,19,1,2,3,0,5,0,0.3,5.0
Chris Davis,9242,CB,SF,4,0,13.3,100.0,82.8,5.8,5.8,0,0,0,0.0,28,32.2,42.0,74.8,74.5,61.6,75.7,0,34,0.0,0,0,0,158.3,4,24,29,1,1,4,1,83,30,3.6,20.8
C.J. Goodwin,9243,CB,ATL,10,0,13.1,68.8,100.0,8.7,6.0,0,1,3,18.8,2,60.1,62.9,81.5,,76.0,71.4,0,24,0.0,0,3,0,112.0,11,103,103,1,9,16,1,122,31,1.3,11.1
Fitzgerald Toussaint,9244,HB,PIT,1,0,,,100.0,,,0,0,0,,25,,60.0,64.6,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,KC,17,3,5.0,76.6,94.6,11.0,8.4,0,1,2,4.3,16,80.5,69.7,57.1,73.5,34.3,78.7,3,21,8.6,3,2,2,84.7,36,422,446,14,29,47,2,352,223,0.9,9.8
Joe Thomas,9272,LB,GB,19,2,6.1,78.9,86.8,7.8,6.2,0,2,6,7.9,12,54.5,57.0,86.5,52.5,63.0,62.5,1,53,14.8,8,6,0,97.7,60,493,568,17,44,76,0,666,406,1.4,11.1
Garrison Smith,9310,DI,SEA,3,0,,,3.2,,,0,0,0,,29,60.0,62.6,78.9,53.4,66.1,71.0,0,,,0,0,0,0.0,0,1,31,0,0,0,0,0,0,0.0,
Shayne Skov,9317,LB,SF,2,0,4.0,100.0,100.0,4.0,4.0,0,0,0,0.0,28,63.6,87.8,71.6,,79.8,41.3,0,6,,0,0,0,91.7,1,4,4,0,0,1,0,6,2,1.5,6.0
Zachary Orr,9326,LB,BLT,15,6,3.7,81.0,84.6,7.8,6.3,0,0,1,1.3,3,59.0,54.8,68.7,45.1,55.4,63.4,3,69,16.4,10,1,4,101.4,64,531,628,15,45,79,4,638,426,1.3,10.0
Louis Young,9335,CB,CAR,2,0,,,100.0,,,0,0,0,,5,62.9,63.8,72.1,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Jayrone Elliott,9336,ED,GB,9,0,5.0,100.0,7.6,7.0,7.0,0,0,0,0.0,12,50.4,65.1,81.7,67.1,59.3,59.6,0,13,33.3,1,0,0,118.8,1,7,92,1,2,1,0,13,8,1.9,13.0
Marcus Ball,9391,S,SF,1,1,,,100.0,,,0,0,0,,28,63.9,65.7,68.7,,60.0,79.4,0,,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Dante Fowler Jr.,9436,ED,JAX,16,2,-1.2,80.0,4.8,4.8,3.8,1,0,0,0.0,15,63.1,59.5,18.4,58.7,69.2,69.6,0,6,12.5,1,0,7,79.2,4,20,417,8,5,5,0,13,29,0.7,3.3
Vic Beasley Jr.,9441,ED,ATL,19,0,1.6,71.4,6.4,8.0,5.7,0,0,1,14.3,2,70.3,72.3,58.7,79.9,42.7,46.0,0,14,27.3,3,1,4,80.1,5,40,621,20,8,7,0,31,30,0.8,6.2
Trae Waynes,9444,CB,MIN,15,2,13.3,56.0,100.0,8.7,4.9,0,1,5,6.7,18,59.6,63.4,86.4,,77.3,86.5,3,39,2.6,1,5,7,77.4,42,388,388,6,35,75,4,495,123,1.4,11.8
Danny Shelton,9445,DI,CLV,16,0,,,0.9,,,0,0,1,,8,59.2,82.1,70.1,64.8,83.7,67.1,0,,0.0,0,0,2,0.0,0,3,333,3,2,0,0,0,0,0.0,
DeVante Parker,9447,WR,MIA,1,0,48.0,0.0,100.0,,1.0,0,1,0,0.0,17,60.0,60.0,62.9,,,,0,,,0,0,2,39.6,0,1,1,0,0,1,0,0,0,0.0,
Kevin Johnson,9449,CB,HST,6,0,10.4,51.9,100.0,11.9,6.2,0,0,5,18.5,13,80.9,81.2,84.0,,72.1,74.4,0,31,6.3,1,4,0,68.8,14,181,181,3,15,27,0,152,41,0.9,10.9
Arik Armstead,9450,DI,SF,8,0,,,1.6,,,0,0,0,,28,66.7,53.9,85.8,65.0,40.9,36.0,0,,100.0,2,0,0,0.0,0,3,187,3,0,0,0,0,0,0.0,
Marcus Peters,9451,CB,KC,16,6,13.4,58.2,100.0,11.7,6.8,1,4,13,14.3,16,79.2,79.7,30.2,74.4,80.4,61.6,6,53,16.3,8,13,6,65.6,53,661,661,10,35,91,3,687,191,1.1,13.0
Bud Dupree,9455,ED,PIT,9,1,3.3,83.3,30.1,9.0,7.5,0,1,1,8.3,25,62.7,62.6,72.3,59.9,61.9,67.3,0,41,21.1,4,1,1,103.1,10,100,332,11,14,12,0,105,70,1.2,10.5
Shane Ray,9456,ED,DEN,16,0,3.0,50.0,7.5,26.0,13.0,2,0,0,0.0,10,90.1,70.8,64.0,71.2,55.8,55.5,0,4,10.0,1,0,2,56.3,1,29,387,12,9,2,0,4,1,0.2,4.0
Shaq Thompson,9458,LB,CAR,14,3,4.9,78.7,88.3,7.1,5.6,1,0,3,6.4,5,76.2,78.6,54.3,67.8,76.0,76.5,1,22,10.0,3,3,1,90.2,37,271,307,12,24,47,1,285,175,1.1,7.7
Byron Jones,9460,S,DAL,17,4,10.0,62.5,96.8,11.3,7.1,1,2,9,9.4,9,72.5,74.7,91.1,61.2,79.0,75.9,1,44,9.1,6,8,2,100.0,60,717,741,18,56,96,7,596,244,0.9,9.9
Damarious Randall,9463,CB,GB,13,0,13.5,63.6,99.8,8.1,5.2,1,2,8,9.1,12,46.5,50.2,86.4,59.0,69.5,48.9,4,46,16.3,8,8,3,112.8,56,471,472,8,41,88,10,818,219,1.8,14.6
Stephone Anthony,9464,ED,NO,6,1,7.4,85.7,77.2,6.8,5.9,0,0,0,0.0,20,33.4,35.2,81.5,58.4,46.8,75.7,0,13,0.0,0,0,1,135.4,6,44,57,1,3,7,1,49,25,1.2,8.2
Landon Collins,9466,S,NYG,17,3,9.6,68.7,93.6,14.6,10.0,0,2,8,11.9,21,73.4,81.7,70.5,80.0,90.1,83.0,5,34,7.5,5,8,2,70.1,46,707,755,21,59,67,2,514,194,0.8,11.2
Preston Smith,9471,ED,WAS,16,1,-1.0,80.0,10.2,11.3,9.0,1,0,0,0.0,32,84.5,63.8,74.0,58.0,59.0,63.2,1,11,22.2,2,0,2,79.2,4,47,461,7,6,5,1,12,23,0.3,3.0
Eddie Goldman,9472,DI,CHI,6,1,,,1.1,,,0,0,0,,6,78.3,75.9,83.7,72.3,66.8,49.2,0,,50.0,2,0,0,0.0,0,1,91,3,1,0,0,0,0,0.0,
Dorial Green-Beckham,9473,WR,PHI,1,0,,,100.0,,,0,0,0,,24,60.0,60.0,66.0,,,,0,,,0,0,5,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jalen Collins,9475,CB,ATL,10,1,13.0,60.3,99.8,9.7,5.8,0,2,10,13.7,2,73.7,74.5,86.7,60.0,70.9,58.1,2,33,11.4,5,9,1,95.9,44,449,450,8,38,73,5,564,127,1.3,12.8
Benardrick McKinney,9476,LB,HST,18,6,4.6,79.4,70.9,8.7,6.9,1,1,4,6.3,13,72.2,72.0,71.1,54.5,73.3,73.5,0,36,8.8,5,4,1,137.1,50,471,664,24,46,63,7,505,293,1.2,10.1
