position,player_name,team_name,grades_offense,snap_counts_block,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
T,Derek Newton,HST,59.7,833,147.0,2013,Derek Newton,2013,25,525064,1801284.75,-1276220.75
C,Peter Konz,ATL,59.6,891,148.0,2013,Peter Konz,2013,23,897150,1756766.25,-859616.25
G,Brian Winters,NYJ,59.6,763,148.0,2013,Brian Winters,2013,21,725969,1736449.5833333333,-1010480.5833333333
G,David Diehl,NYG,59.1,706,150.0,2013,David Diehl,2013,32,1000000,1770616.25,-770616.25
G,Davin Joseph,TB,58.8,1018,151.0,2013,Davin Joseph,2013,29,7500000,1769435.75,5730564.25
T,Eric Fisher,KC,57.8,792,152.0,2013,Eric Fisher,2013,22,5547625,1925269.0833333333,3622355.916666667
G,Chris Williams,LA,56.4,908,153.0,2013,Chris Williams,2013,27,1376154,1931116.5,-554962.5
T,Jordan Mills,CHI,55.8,1012,154.0,2013,Jordan Mills,2013,22,581200,1927708.4166666667,-1346508.4166666667
G,Mike McGlynn,IND,55.7,1022,155.0,2013,Mike McGlynn,2013,28,1325000,2277945.9166666665,-952945.9166666665
T,Cameron Bradfield,JAX,54.7,796,156.0,2013,Cameron Bradfield,2013,25,466667,2837587.4166666665,-2370920.4166666665
G,Paul McQuistan,SEA,53.7,845,157.0,2013,Paul McQuistan,2013,29,2500000,3495920.75,-995920.75
G,Will Rackley,JAX,44.3,654,159.0,2013,Will Rackley,2013,23,728569,2948129.0833333335,-2219560.0833333335
G,Lucas Nix,LV,38.7,649,160.0,2013,Lucas Nix,2013,23,484167,3194160.3333333335,-2709993.3333333335
G,Evan Mathis,PHI,92.8,1124,1.0,2012,Evan Mathis,2012,30,5100000,5283027.833333333,-183027.83333333302
T,Joe Staley,SF,92.2,1152,2.0,2012,Joe Staley,2012,24,7441667,5631881.0,1809786.0
T,Duane Brown,HST,90.1,1265,3.0,2012,Duane Brown,2012,26,8900000,5540395.875,3359604.125
C,Max Unger,SEA,86.2,1115,4.0,2012,Max Unger,2012,26,926500,4984796.333333333,-4058296.333333333
G,Logan Mankins,NE,84.9,895,5.0,2012,Logan Mankins,2012,30,8500000,5126316.7,3373683.3
C,Ryan Wendell,NE,84.9,1383,5.0,2012,Ryan Wendell,2012,26,830000,5228469.7272727275,-4398469.7272727275
C,Nick Mangold,NYJ,84.8,1066,7.0,2012,Nick Mangold,2012,27,7725000,4866620.583333333,2858379.416666667
C,John Sullivan,MIN,84.7,1096,8.0,2012,John Sullivan,2012,26,4900000,5038842.833333333,-138842.83333333302
C,Brian De La Puente,NO,84.4,1107,9.0,2012,Brian De La Puente,2012,26,540000,4554953.916666667,-4014953.916666667
G,Marshal Yanda,BLT,84.2,1194,10.0,2012,Marshal Yanda,2012,27,6400000,4050092.8333333335,2349907.1666666665
C,Chris Myers,HST,84.0,1284,11.0,2012,Chris Myers,2012,30,6250000,4181217.8333333335,2068782.1666666665
G,Jon Asamoah,KC,83.5,989,12.0,2012,Jon Asamoah,2012,23,886280,3724728.25,-2838448.25
T,Michael Roos,TEN,83.3,935,13.0,2012,Michael Roos,2012,29,7166667,4255561.583333333,2911105.416666667
G,Alex Boone,SF,82.4,1195,14.0,2012,Alex Boone,2012,25,1635000,4195144.916666667,-2560144.916666667
C,Matt Birk,BLT,82.2,1299,15.0,2012,Matt Birk,2012,35,2841667,4078478.25,-1236811.25
C,Ryan Lilja,KC,82.1,990,16.0,2012,Ryan Lilja,2012,30,2500000,4211405.166666667,-1711405.166666667
G,Mike Iupati,SF,81.8,1173,17.0,2012,Mike Iupati,2012,25,3022125,4461405.166666667,-1439280.166666667
G,Ben Grubbs,NO,81.6,1107,18.0,2012,Ben Grubbs,2012,28,7200000,4096821.8333333335,3103178.1666666665
T,Andre Smith,CIN,81.2,1095,19.0,2012,Andre Smith,2012,25,7000000,4460465.166666667,2539534.833333333
T,Ryan Clady,DEN,81.1,1206,20.0,2012,Ryan Clady,2012,25,3500000,4696576.25,-1196576.25
T,Nate Solder,NE,81.0,1383,21.0,2012,Nate Solder,2012,24,2135123,4893659.583333333,-2758536.583333333
T,Jordan Gross,CAR,80.9,1024,22.0,2012,Jordan Gross,2012,31,9400000,5615187.333333333,3784812.666666667
G,Kevin Boothe,NYG,80.7,1012,23.0,2012,Kevin Boothe,2012,28,1875000,5465187.333333333,-3590187.333333333
T,Eugene Monroe,JAX,80.5,1062,25.0,2012,Eugene Monroe,2012,24,5250000,5286843.583333333,-36843.58333333302
T,Trent Williams,WAS,80.4,1025,26.0,2012,Trent Williams,2012,24,10000000,4930176.916666667,5069823.083333333
G,Brandon Moore,NYJ,80.2,1063,27.0,2012,Brandon Moore,2012,31,4000000,5180176.916666667,-1180176.916666667
T,Joe Thomas,CLV,80.1,1031,28.0,2012,Joe Thomas,2012,27,11500000,5191288.0,6308712.0
T,Anthony Davis,SF,80.1,1198,28.0,2012,Anthony Davis,2012,31,700000,5087527.75,-4387527.75
T,Jared Veldheer,LV,79.7,1078,30.0,2012,Jared Veldheer,2012,25,882000,4716081.916666667,-3834081.916666667
C,Alex Mack,CLV,79.7,1031,30.0,2012,Alex Mack,2012,26,2920000,4752742.25,-1832742.25
T,D'Brickashaw Ferguson,NYJ,79.0,1074,32.0,2012,D'Brickashaw Ferguson,2012,28,10000000,4988853.333333333,5011146.666666667
C,Jonathan Goodwin,SF,78.8,1171,33.0,2012,Jonathan Goodwin,2012,33,3633333,4734686.666666667,-1101353.666666667
G,Andy Levitre,BUF,78.6,1011,34.0,2012,Andy Levitre,2012,26,890000,4664686.666666667,-3774686.666666667
T,Matt Kalil,MIN,78.6,1096,34.0,2012,Matt Kalil,2012,23,4942650,4206353.333333333,736296.666666667
C,Mike Pouncey,MIA,78.5,1032,36.0,2012,Mike Pouncey,2012,22,2314924,4564686.666666667,-2249762.666666667
T,Russell Okung,SEA,78.4,1050,37.0,2012,Russell Okung,2012,23,8083333,4657876.166666667,3425456.833333333
T,Donald Penn,TB,78.1,1047,38.0,2012,Donald Penn,2012,28,6950000,4664542.833333333,2285457.166666667
T,Branden Albert,KC,78.0,705,39.0,2012,Branden Albert,2012,27,3160000,3889542.8333333335,-729542.8333333335
T,Todd Herremans,PHI,77.9,529,40.0,2012,Todd Herremans,2012,29,6000000,3882598.4166666665,2117401.5833333335
T,Tyson Clabo,ATL,77.9,1179,40.0,2012,Tyson Clabo,2012,30,5000000,4370931.75,629068.25
T,Anthony Castonzo,IND,77.8,1259,42.0,2012,Anthony Castonzo,2012,23,2000274,4634044.25,-2633770.25
C,Will Montgomery,WAS,77.7,1082,43.0,2012,Will Montgomery,2012,29,3000000,4569738.083333333,-1569738.083333333
G,John Greco,CLV,77.6,691,44.0,2012,John Greco,2012,26,700000,4229460.333333333,-3529460.333333333
G,Rob Sims,DET,77.5,1199,45.0,2012,Rob Sims,2012,28,3550000,4240571.416666667,-690571.416666667
G,Josh Sitton,GB,77.4,1227,46.0,2012,Josh Sitton,2012,26,6750000,4227238.083333333,2522761.916666667
G,Jahri Evans,NO,77.4,1105,46.0,2012,Jahri Evans,2012,28,8100000,3791925.5833333335,4308074.416666666
T,Rodger Saffold,LA,77.3,600,48.0,2012,Rodger Saffold,2012,23,1543250,3466008.9166666665,-1922758.9166666665
G,Chris Chester,WAS,76.7,1088,49.0,2012,Chris Chester,2012,29,4000000,3350569.4166666665,649430.5833333335
G,Chris Snee,NYG,76.4,952,50.0,2012,Chris Snee,2012,29,7083333,3914111.0833333335,3169221.9166666665
G,Stephen Peterman,DET,76.4,1199,50.0,2012,Stephen Peterman,2012,30,3000000,4080777.75,-1080777.75
T,Sebastian Vollmer,NE,76.3,1248,52.0,2012,Sebastian Vollmer,2012,28,776250,3942115.25,-3165865.25
T,Orlando Franklin,DEN,76.2,1226,53.0,2012,Orlando Franklin,2012,24,1089000,3626402.75,-2537402.75
C,Fernando Velasco,TEN,75.8,995,54.0,2012,Fernando Velasco,2012,27,615000,3201402.75,-2586402.75
T,Andrew Whitworth,CIN,75.7,1042,55.0,2012,Andrew Whitworth,2012,30,9762500,3322798.5833333335,6439701.416666666
T,Sam Baker,ATL,75.5,1189,56.0,2012,Sam Baker,2012,27,2700000,3079486.0833333335,-379486.0833333335
G,Kevin Zeitler,CIN,75.4,1099,57.0,2012,Kevin Zeitler,2012,22,1886050,2540373.0833333335,-654323.0833333335
C,Maurkice Pouncey,PIT,75.1,930,58.0,2012,Maurkice Pouncey,2012,23,2961450,2648706.4166666665,312743.5833333335
G,Wade Smith,HST,74.9,1270,59.0,2012,Wade Smith,2012,30,3000000,2896518.9166666665,103481.08333333349
T,Gosder Cherilus,DET,74.7,1198,61.0,2012,Gosder Cherilus,2012,28,3000000,2888268.9166666665,111731.08333333349
G,Zane Beadles,DEN,74.2,1236,62.0,2012,Zane Beadles,2012,25,1080250,3295352.25,-2215102.25
T,Chris Hairston,BUF,73.9,568,63.0,2012,Chris Hairston,2012,22,613977,2898477.25,-2284500.25
G,Richie Incognito,MIA,73.8,1027,64.0,2012,Richie Incognito,2012,28,4300000,3131810.5833333335,1168189.4166666665
G,Nate Livings,DAL,73.7,1094,65.0,2012,Nate Livings,2012,29,3750000,3004095.75,745904.25
C,Todd McClure,ATL,73.6,1175,66.0,2012,Todd McClure,2012,35,990000,2810433.25,-1820433.25
C,David Baas,NYG,73.4,1003,67.0,2012,David Baas,2012,30,5500000,2668159.0833333335,2831840.9166666665
C,Dominic Raiola,DET,73.1,1199,68.0,2012,Dominic Raiola,2012,32,5000000,2834825.75,2165174.25
T,Eric Winston,KC,73.0,1051,69.0,2012,Eric Winston,2012,28,5500000,2849804.9166666665,2650195.0833333335
T,Austin Howard,NYJ,73.0,1073,69.0,2012,Austin Howard,2012,24,353472,3131973.5,-2778501.5
G,Louis Vasquez,LAC,72.9,1020,71.0,2012,Louis Vasquez,2012,25,637500,2843345.8333333335,-2205845.8333333335
T,Mitchell Schwartz,CLV,72.9,1031,71.0,2012,Mitchell Schwartz,2012,22,1292710,2630845.8333333335,-1338135.8333333335
T,Jeromey Clary,LAC,72.8,833,73.0,2012,Jeromey Clary,2012,28,5000000,2956679.1666666665,2043320.8333333335
G,Kraig Urbik,BUF,72.7,783,74.0,2012,Kraig Urbik,2012,26,1260000,2536891.6666666665,-1276891.6666666665
G,Harvey Dahl,LA,72.6,915,75.0,2012,Harvey Dahl,2012,31,4000000,2559308.3333333335,1440691.6666666665
T,Kelechi Osemele,BLT,72.5,1299,76.0,2012,Kelechi Osemele,2012,22,836468,2361310.4166666665,-1524842.4166666665
T,King Dunlap,PHI,72.2,818,77.0,2012,King Dunlap,2012,26,1200000,2433212.3333333335,-1233212.3333333335
T,Jermon Bushrod,NO,71.8,1103,78.0,2012,Jermon Bushrod,2012,27,4900000,2650920.6666666665,2249079.3333333335
G,Matt Slauson,NYJ,71.7,820,79.0,2012,Matt Slauson,2012,25,462550,2620278.1666666665,-2157728.1666666665
T,David Stewart,TEN,71.6,675,80.0,2012,David Stewart,2012,29,5269000,2288611.5,2980388.5
T,Tyron Smith,DAL,71.2,950,81.0,2012,Tyron Smith,2012,21,3124025,2288611.5,835413.5
T,Cordy Glenn,BUF,71.1,803,82.0,2012,Cordy Glenn,2012,22,1216295,2013611.5,-797316.5
G,Dan Connolly,NE,71.1,1039,82.0,2012,Dan Connolly,2012,29,3250000,1983606.0833333333,1266393.9166666667
G,Cooper Carlisle,LV,71.1,1076,82.0,2012,Cooper Carlisle,2012,34,925000,1942564.4166666667,-1017564.4166666667
T,Barry Richardson,LA,70.7,1023,85.0,2012,Barry Richardson,2012,26,1020000,1588011.25,-568011.25
G,Ramon Foster,PIT,70.1,1010,86.0,2012,Ramon Foster,2012,26,1260000,1601808.0833333333,-341808.08333333326
C,Robert Turner,LA,70.0,1044,87.0,2012,Robert Turner,2012,27,700000,1506474.75,-806474.75
T,J'Marcus Webb,CHI,69.6,1046,88.0,2012,J'Marcus Webb,2012,23,476403,1333639.3333333333,-857236.3333333333
G,Manuel Ramirez,DEN,69.4,829,89.0,2012,Manuel Ramirez,2012,29,707500,1532281.4166666667,-824781.4166666667
G,Ben Jones,HST,69.4,783,89.0,2012,Ben Jones,2012,22,645362,1744781.4166666667,-1099419.4166666667
G,Clint Boling,CIN,69.3,1104,92.0,2012,Clint Boling,2012,22,628112,2016323.0833333333,-1388211.0833333333
G,Jeremy Zuttah,TB,69.3,1018,92.0,2012,Jeremy Zuttah,2012,25,4125000,2086906.4166666667,2038093.5833333333
C,Ryan Cook,DAL,68.8,813,94.0,2012,Ryan Cook,2012,28,1050000,2515239.75,-1465239.75
C,Samson Satele,IND,68.6,720,95.0,2012,Samson Satele,2012,27,3600000,2700656.4166666665,899343.5833333335
G,Willie Colon,PIT,68.5,711,96.0,2012,Willie Colon,2012,29,5800000,2721268.6666666665,3078731.3333333335
G,Uche Nwaneri,JAX,68.5,926,96.0,2012,Uche Nwaneri,2012,27,4183500,2702310.3333333335,1481189.6666666665
C,Eric Wood,BUF,68.5,872,96.0,2012,Eric Wood,2012,26,1867000,2734684.4166666665,-867684.4166666665
G,Justin Blalock,ATL,68.3,1189,99.0,2012,Justin Blalock,2012,28,6400000,2786508.4166666665,3613491.5833333335
T,Jeff Backus,DET,68.3,1064,99.0,2012,Jeff Backus,2012,34,2925000,3405258.4166666665,-480258.4166666665
G,John Moffitt,SEA,68.2,461,101.0,2012,John Moffitt,2012,25,723750,3751091.75,-3027341.75
C,Dallas Reynolds,PHI,68.2,991,101.0,2012,Dallas Reynolds,2012,27,480000,3509067.8333333335,-3029067.8333333335
C,Stefen Wisniewski,LV,68.1,1007,103.0,2012,Stefen Wisniewski,2012,23,1033851,3070718.9166666665,-2036867.9166666665
T,Demar Dotson,TB,67.7,986,104.0,2012,Demar Dotson,2012,26,1250000,2947010.5833333335,-1697010.5833333335
T,Jake Long,MIA,67.7,730,104.0,2012,Jake Long,2012,27,11550000,2999760.5833333335,8550239.416666666
G,T.J. Lang,GB,67.7,1124,104.0,2012,T.J. Lang,2012,24,5200000,2593510.5833333335,2606489.4166666665
T,Marshall Newhouse,GB,67.6,1229,107.0,2012,Marshall Newhouse,2012,23,695713,2496761.5833333335,-1801048.5833333335
G,Tyronne Green,LAC,66.8,735,108.0,2012,Tyronne Green,2012,26,539813,2894782.4166666665,-2354969.4166666665
T,Michael Oher,BLT,66.7,1340,109.0,2012,Michael Oher,2012,25,2699000,2911495.4166666665,-212495.4166666665
G,Paul McQuistan,SEA,66.6,1130,110.0,2012,Paul McQuistan,2012,28,2500000,2899167.25,-399167.25
C,Dan Koppen,DEN,66.6,981,110.0,2012,Dan Koppen,2012,32,1525000,3260278.3333333335,-1735278.3333333335
T,Gabe Carimi,CHI,66.5,915,112.0,2012,Gabe Carimi,2012,24,1764012,2568611.6666666665,-804599.6666666665
G,Daryn Colledge,ARZ,66.5,1052,112.0,2012,Daryn Colledge,2012,30,5500000,2240278.3333333335,3259721.6666666665
G,Garry Williams,CAR,66.4,606,114.0,2012,Garry Williams,2012,26,680556,2550357.8333333335,-1869801.8333333335
T,Mike Adams,PIT,66.3,487,115.0,2012,Mike Adams,2012,22,885913,2744956.75,-1859043.75
G,Steve Hutchinson,TEN,66.1,686,116.0,2012,Steve Hutchinson,2012,34,5583333,2792956.75,2790376.25
C,Lyle Sendlein,ARZ,65.7,756,117.0,2012,Lyle Sendlein,2012,28,3250000,2641156.75,608843.25
G,Kory Lichtensteiger,WAS,65.7,1019,117.0,2012,Kory Lichtensteiger,2012,26,1260000,2569250.5,-1309250.5
C,Nick Hardwick,LAC,65.4,1019,119.0,2012,Nick Hardwick,2012,30,4416667,2547249.5,1869417.5
G,Mackenzy Bernadeau,DAL,65.0,1101,121.0,2012,Mackenzy Bernadeau,2012,26,2875000,2380582.8333333335,494417.1666666665
C,Roberto Garza,CHI,64.8,1046,122.0,2012,Roberto Garza,2012,32,3275000,2823869.8333333335,451130.1666666665
C,Ted Larsen,TB,64.5,843,123.0,2012,Ted Larsen,2012,24,678400,2787377.0833333335,-2108977.0833333335
G,John Jerry,MIA,64.5,1034,123.0,2012,John Jerry,2012,26,662125,2375086.4166666665,-1712961.4166666665
T,Winston Justice,IND,64.1,798,125.0,2012,Winston Justice,2012,27,1500000,2148008.4166666665,-648008.4166666665
G,Charlie Johnson,MIN,63.8,1093,126.0,2012,Charlie Johnson,2012,28,3500000,2313841.75,1186158.25
C,Scott Wells,LA,63.8,421,126.0,2012,Scott Wells,2012,31,6000000,2000020.3333333333,3999979.666666667
G,Lance Louis,CHI,63.7,692,128.0,2012,Lance Louis,2012,27,448000,1827103.6666666667,-1379103.6666666667
T,Bobby Massie,ARZ,63.7,1052,128.0,2012,Bobby Massie,2012,22,635845,1599066.6666666667,-963221.6666666667
T,Derek Newton,HST,63.4,864,130.0,2012,Derek Newton,2012,24,525064,1750866.6666666667,-1225802.6666666667
T,Breno Giacomini,SEA,63.3,1144,131.0,2012,Breno Giacomini,2012,26,3250000,1764439.5833333333,1485560.4166666667
G,Jah Reid,BLT,63.3,568,131.0,2012,Jah Reid,2012,24,650810,1713606.25,-1062796.25
G,Jamon Meredith,TB,63.2,795,133.0,2012,Jamon Meredith,2012,25,800000,1518685.9166666667,-718685.9166666667
G,Brandon Fusco,MIN,63.2,943,133.0,2012,Brandon Fusco,2012,24,538556,1685352.5833333333,-1146796.5833333333
C,Brad Meester,JAX,63.2,1062,133.0,2012,Brad Meester,2012,34,2500000,1807741.5,692258.5
G,Shawn Lauvao,CLV,62.9,1031,136.0,2012,Shawn Lauvao,2012,24,825000,2077671.0833333333,-1252671.0833333333
T,Sean Locklear,NYG,62.8,647,137.0,2012,Sean Locklear,2012,30,890000,2108082.4166666665,-1218082.4166666665
G,Jeff Allen,KC,62.8,814,137.0,2012,Jeff Allen,2012,22,1160956,1876138.0,-715182.0
T,Doug Free,DAL,62.8,1022,137.0,2012,Doug Free,2012,28,8000000,1880237.1666666667,6119762.833333333
T,Zach Strief,NO,62.5,786,140.0,2012,Zach Strief,2012,28,1916667,1852709.4166666667,63957.583333333256
C,Jeff Saturday,GB,62.5,962,140.0,2012,Jeff Saturday,2012,36,3875000,1974496.4166666667,1900503.5833333333
T,Max Starks,PIT,62.5,1065,140.0,2012,Max Starks,2012,29,890000,2099496.4166666665,-1209496.4166666665
T,Cameron Bradfield,JAX,61.8,750,143.0,2012,Cameron Bradfield,2012,24,466667,2133602.75,-1666935.75
T,Tyler Polumbus,WAS,61.6,992,144.0,2012,Tyler Polumbus,2012,26,700000,2093741.6666666667,-1393741.6666666667
T,Byron Bell,CAR,61.2,943,145.0,2012,Byron Bell,2012,23,469667,2107412.0,-1637745.0
T,Khalif Barnes,LV,60.7,558,146.0,2012,Khalif Barnes,2012,29,2000000,1515507.8333333333,484492.16666666674
G,Mike Brisiel,LV,60.3,961,147.0,2012,Mike Brisiel,2012,29,4000000,1403468.9166666667,2596531.083333333
G,Amini Silatolu,CAR,59.5,882,148.0,2012,Amini Silatolu,2012,23,1234276,1180224.5,54051.5
G,Jeff Linkenbach,IND,59.4,856,149.0,2012,Jeff Linkenbach,2012,25,411667,1164391.1666666667,-752724.1666666667
G,Mike McGlynn,IND,59.4,1258,149.0,2012,Mike McGlynn,2012,27,1325000,1417168.9166666667,-92168.91666666674
G,Peter Konz,ATL,58.1,804,151.0,2012,Peter Konz,2012,22,897150,1493557.8333333333,-596407.8333333333
T,Dennis Kelly,PHI,57.4,685,152.0,2012,Dennis Kelly,2012,22,572200,1494696.6666666667,-922496.6666666667
T,Jonathan Martin,MIA,56.9,1032,153.0,2012,Jonathan Martin,2012,22,1196067,1494696.6666666667,-298629.66666666674
G,Chilo Rachal,CHI,55.6,512,154.0,2012,Chilo Rachal,2012,26,700000,1219696.6666666667,-519696.66666666674
G,Adam Snyder,ARZ,55.2,866,155.0,2012,Adam Snyder,2012,30,3500000,1218371.2727272727,2281628.7272727275
C,Geoff Hangartner,CAR,54.8,756,156.0,2012,Geoff Hangartner,2012,29,1616667,1299041.7,317625.30000000005
G,Mike Brewster,JAX,54.4,548,157.0,2012,Mike Brewster,2012,22,483333,1296157.4444444445,-812824.4444444445
C,Jeff Faine,CIN,53.3,456,158.0,2012,Jeff Faine,2012,30,2000000,1346033.375,653966.625
T,D'Anthony Batiste,ARZ,45.6,626,159.0,2012,D'Anthony Batiste,2012,29,700000,1456581.0,-756581.0
