player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Steven Nelson,9531,CB,KC,6,0,0,16,46.3,0,1,6,15.6,0.0,0,1,8.3,0,45,7,1,0,49.6,0,0,3,13.3,0.0,0,0.0,0,30,4,0
Paul Dawson,9532,LB,CIN,6,0,0,7,90.4,0,1,3,9.7,33.3,1,0,16.7,0,31,3,1,0,,0,0,0,0.0,,0,,0,16,0,0
Angelo Blackson,9533,DI,TEN,16,0,0,31,55.6,0,2,110,97.5,3.6,4,2,3.6,3,118,115,5,0,56.9,0,2,37,95.1,5.4,2,5.4,1,41,39,3
Trey Flowers,9534,ED,NE,1,0,0,19,54.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
James Sample,9537,S,JAX,4,0,0,15,55.6,0,1,2,2.4,0.0,0,3,25.0,0,83,2,1,0,59.1,0,0,1,2.9,0.0,0,0.0,0,34,1,0
Clayton Geathers,9542,S,IND,14,2,0,14,81.8,1,5,23,11.2,17.4,4,1,13.0,0,215,24,6,1,88.9,1,4,14,12.2,28.6,4,17.9,0,115,14,5
Gabe Wright,9546,DI,DET,7,0,0,11,55.9,0,2,75,100.0,2.7,2,0,1.3,0,77,77,2,0,59.3,0,1,25,100.0,4.0,1,2.0,0,26,26,1
Ibraheim Campbell,9548,S,CLV,4,0,0,8,53.9,0,0,3,6.7,0.0,0,0,0.0,0,45,3,0,0,54.5,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Rodney Gunter,9549,DI,ARZ,18,0,0,1,66.5,3,16,223,99.6,9.0,20,2,4.7,1,246,245,20,0,65.0,2,6,68,100.0,11.8,8,7.4,1,77,77,9
Ramik Wilson,9551,LB,KC,3,0,0,16,69.1,0,1,3,5.8,33.3,1,0,16.7,0,52,3,1,0,59.6,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Josh Shaw,9553,CB,CIN,8,0,0,7,60.0,0,0,1,1.1,0.0,0,0,0.0,0,90,1,0,0,60.0,0,0,1,2.0,0.0,0,0.0,0,49,1,0
Za'Darius Smith,9555,ED,BLT,15,2,0,3,56.9,2,9,233,91.9,8.6,20,1,4.9,6,270,248,17,1,63.1,1,7,115,98.4,12.2,14,6.1,3,124,122,11
Kwon Alexander,9557,LB,TB,12,1,0,30,86.2,1,7,44,9.6,18.2,8,1,20.5,5,490,47,13,1,90.0,0,5,23,11.8,17.4,4,28.3,4,221,26,9
Damien Wilson,9560,LB,DAL,2,0,0,9,61.8,0,2,5,35.3,0.0,0,0,20.0,0,17,6,2,0,54.8,0,1,3,60.0,0.0,0,16.7,0,5,3,1
Jake Ryan,9562,LB,GB,10,0,0,12,45.7,0,1,15,9.0,0.0,0,0,3.3,0,166,15,1,0,49.5,0,0,6,10.9,0.0,0,0.0,0,55,6,0
Grady Jarrett,9570,DI,ATL,15,0,0,2,64.5,1,7,137,96.0,8.8,12,0,3.6,1,150,144,9,0,64.8,1,3,46,100.0,10.9,5,6.5,1,48,48,5
Ben Heeney,9573,LB,OAK,10,0,0,23,81.8,0,3,24,12.2,20.8,5,0,18.8,3,221,27,6,0,78.7,0,0,9,11.0,22.2,2,33.3,3,91,10,3
Adrian Amos,9575,S,CHI,16,0,0,6,71.9,0,1,10,1.6,10.0,1,1,15.0,1,619,10,2,0,78.1,0,1,4,1.5,25.0,1,37.5,1,271,4,2
David Parry,9584,DI,IND,16,0,0,14,55.4,2,10,286,99.4,5.2,15,0,2.4,1,308,306,13,0,58.4,1,5,84,98.9,6.0,5,4.8,1,88,87,7
Kyle Emanuel,9586,ED,SD,15,0,1,27,49.3,1,13,129,83.0,7.0,9,1,6.2,1,171,142,15,0,49.7,1,5,55,93.5,7.3,4,7.3,1,62,58,7
Tyeler Davison,9587,DI,NO,16,0,0,20,58.7,3,13,302,96.2,7.0,21,1,3.3,2,343,330,18,0,58.4,1,9,142,100.0,7.7,11,3.5,0,160,160,10
Neiron Ball,9594,LB,OAK,5,0,0,23,55.0,0,1,17,30.9,5.9,1,0,8.8,1,55,17,2,0,59.6,0,0,10,38.5,10.0,1,10.0,1,26,10,1
Ryan Russell,9596,ED,DAL,1,0,0,9,59.4,0,0,18,100.0,5.6,1,0,0.0,0,20,20,0,0,59.8,0,0,6,100.0,0.0,0,0.0,0,8,8,0
Damian Swann,9600,CB,NO,7,0,0,20,51.4,1,0,3,3.1,0.0,0,2,16.7,0,163,5,1,0,54.0,1,0,1,3.6,0.0,0,50.0,0,84,3,1
Deiontrez Mount,9610,ED,TEN,4,0,0,31,67.6,0,6,26,90.9,26.9,7,0,11.5,0,33,30,6,0,69.3,0,4,11,86.7,45.5,5,18.2,0,15,13,4
Michael Bennett,9613,DI,JAX,13,0,0,15,57.2,1,1,118,99.2,5.9,7,2,1.7,1,132,131,3,0,47.4,0,0,39,100.0,2.6,1,0.0,0,41,41,0
Kyshoen Jarrett,9614,S,WAS,16,0,1,32,43.7,0,2,19,4.8,0.0,0,2,5.3,0,417,20,2,0,49.6,0,0,7,3.5,0.0,0,0.0,0,201,7,0
Tony Steward,9621,LB,BUF,3,0,0,4,59.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,59.0,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Charles Gaines,9622,CB,CLV,6,0,0,8,55.0,0,0,2,1.3,0.0,0,1,0.0,0,159,2,0,0,59.0,0,0,1,1.9,0.0,0,0.0,0,52,1,0
Darius Philon,9625,DI,SD,8,1,0,27,58.7,2,3,79,100.0,5.1,4,0,4.4,1,85,85,6,0,59.2,0,2,32,100.0,6.3,2,6.3,1,33,33,3
Derron Smith,9630,S,CIN,4,0,0,7,58.7,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,58.7,0,0,1,9.1,0.0,0,0.0,0,11,1,0
L.T. Walton,9632,ED,PIT,6,0,0,25,53.2,0,0,14,100.0,0.0,0,0,0.0,0,16,16,0,0,55.2,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Quandre Diggs,9633,CB,DET,15,0,2,11,51.1,0,3,19,6.0,0.0,0,5,7.9,0,335,20,3,0,64.7,0,1,5,2.8,0.0,0,10.0,0,177,5,1
Darius Kilgo,9636,DI,DEN,9,1,0,10,53.1,0,2,46,97.9,2.2,1,1,2.2,0,48,47,2,1,56.1,0,2,25,96.3,4.0,1,4.0,0,27,26,2
Aaron Ripkowski,9639,FB,GB,1,0,0,12,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Obum Gwacham,9642,ED,NO,8,0,0,20,50.6,1,3,84,100.0,6.0,5,0,6.0,3,90,90,7,0,51.6,1,2,43,100.0,7.0,3,5.8,1,47,47,4
Anthony Chickillo,9645,ED,PIT,1,0,1,25,51.4,0,0,13,72.2,0.0,0,2,0.0,0,18,13,0,0,54.8,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Christian Covington,9649,DI,HST,14,0,0,13,57.0,3,6,104,100.0,10.6,11,0,6.3,2,111,111,11,0,62.6,2,6,48,100.0,20.8,10,12.5,2,50,50,10
Rakeem Nunez-Roches,9650,DI,KC,4,0,0,16,52.4,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,55.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Hayes Pullard,9652,LB,JAX,3,0,0,15,61.0,1,1,7,8.8,14.3,1,0,14.3,0,80,7,2,0,,0,0,0,0.0,,0,,0,26,0,0
Edmond Robinson,9665,LB,MIN,3,0,0,18,56.3,0,0,2,10.5,0.0,0,0,0.0,0,19,2,0,0,59.0,0,0,1,11.1,0.0,0,0.0,0,9,1,0
A.J. Tarpley,9738,LB,BUF,7,0,0,4,63.3,1,0,6,14.3,16.7,1,0,8.3,0,42,6,1,0,72.7,1,0,2,13.3,50.0,1,25.0,0,15,2,1
Joey Mbu,9772,DI,ATL,2,0,0,2,61.5,0,2,26,100.0,7.7,2,0,3.8,0,27,27,2,0,61.7,0,1,12,100.0,8.3,1,4.2,0,12,12,1
Robenson Therezie,9776,S,ATL,12,0,1,2,52.7,0,0,3,2.0,0.0,0,1,0.0,0,205,4,0,0,55.1,0,0,2,1.9,0.0,0,0.0,0,105,2,0
Alani Fua,9798,LB,ARZ,6,0,0,1,51.5,2,0,14,45.5,7.1,1,0,7.1,0,33,15,2,0,54.7,1,0,9,50.0,0.0,0,5.6,0,20,10,1
Xavier Williams,9809,DI,ARZ,4,0,0,1,64.4,1,2,32,97.1,9.4,3,1,4.7,0,34,33,3,0,72.1,1,2,9,100.0,33.3,3,16.7,0,9,9,3
Zach Vigil,9824,LB,MIA,10,0,0,17,75.2,0,1,6,9.7,33.3,2,0,8.3,0,62,6,1,0,59.6,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Thurston Armbrister,9825,LB,JAX,9,0,0,15,51.9,1,1,17,17.5,17.6,3,0,5.9,0,97,17,2,0,49.7,0,0,8,28.6,12.5,1,0.0,0,28,8,0
Neville Hewitt,9836,LB,MIA,11,0,0,17,54.7,1,3,11,6.5,9.1,1,0,18.2,0,199,13,4,0,50.0,0,2,4,6.0,0.0,0,25.0,0,83,5,2
Justin Coleman,9892,CB,NE,11,0,0,19,73.9,1,1,2,0.7,50.0,1,4,50.0,0,306,2,2,0,57.7,0,1,1,0.7,0.0,0,50.0,0,140,1,1
Anthony Harris,9895,S,MIN,3,0,0,18,60.0,0,0,1,1.1,0.0,0,0,0.0,0,94,1,0,0,,0,0,0,0.0,,0,,0,53,0,0
Matt Longacre,9910,ED,SL,5,0,0,26,61.5,2,5,68,100.0,11.8,8,0,5.1,0,73,73,7,0,58.9,0,3,21,100.0,19.0,4,7.1,0,23,23,3
Alonzo Harris,9926,HB,GB,1,0,0,12,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ryan Delaire,9939,ED,CAR,10,0,0,5,60.7,5,12,166,97.7,12.7,21,0,6.9,3,175,171,20,0,61.9,2,11,95,98.0,15.8,15,8.9,2,101,99,15
Josh Keyes,9943,LB,TB,2,0,0,30,59.2,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Jordan Williams,9962,DI,MIA,1,0,0,17,57.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Leon Orr,9984,DI,OAK,3,1,0,23,51.5,0,0,51,96.4,0.0,0,0,0.0,0,55,53,0,1,52.6,0,0,27,100.0,0.0,0,0.0,0,28,28,0
Josh Shirley,9986,ED,TB,5,0,0,30,53.3,0,2,27,96.7,11.1,3,0,3.7,0,30,29,2,0,58.0,0,1,16,94.4,12.5,2,3.1,0,18,17,1
Jonathan Anderson,9998,LB,CHI,11,0,0,6,52.6,2,2,15,7.3,20.0,3,0,13.3,0,219,16,4,0,47.0,1,0,9,9.3,0.0,0,5.6,0,108,10,1
Bryce Callahan,10000,CB,CHI,8,0,0,6,66.2,0,0,7,2.9,14.3,1,0,14.3,1,240,7,1,0,74.7,0,0,2,1.6,50.0,1,50.0,1,129,2,1
John Timu,10011,LB,CHI,3,0,0,6,52.2,0,1,4,4.7,25.0,1,0,12.5,0,86,4,1,0,56.0,0,0,2,5.7,0.0,0,0.0,0,35,2,0
Richard Ash,10047,DI,JAX,1,0,0,15,57.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Harold Jones-Quartey,10055,S,CHI,5,0,0,6,67.3,1,0,4,2.3,25.0,1,0,12.5,0,175,4,1,0,,0,0,0,0.0,,0,,0,73,0,0
David Irving,10063,DI,DAL,12,0,0,9,64.4,2,8,103,100.0,13.6,14,0,5.8,1,112,112,11,0,65.2,2,4,47,100.0,19.1,9,8.5,1,52,52,7
Bobby Richardson,10091,ED,NO,15,0,0,20,50.6,0,9,284,99.0,2.8,8,6,1.9,1,309,306,10,0,58.0,0,4,96,100.0,5.2,5,3.1,1,107,107,5
Kaleb Eulls,10098,DI,NO,4,0,0,20,50.5,0,0,33,94.6,0.0,0,0,0.0,0,37,35,0,0,51.7,0,0,13,100.0,0.0,0,0.0,0,15,15,0
Tavaris Barnes,10099,ED,NO,11,0,0,20,51.2,2,1,52,100.0,1.9,1,0,2.9,0,57,57,3,0,53.8,1,0,15,100.0,0.0,0,3.3,0,17,17,1
Yannik Cudjoe-Virgil,10100,ED,TEN,2,0,0,31,61.9,0,1,6,75.0,16.7,1,0,8.3,0,8,6,1,0,65.9,0,1,3,75.0,33.3,1,16.7,0,4,3,1
Cody Riggs,10108,CB,TEN,8,0,0,31,56.8,0,0,1,0.8,0.0,0,1,0.0,0,123,1,0,0,56.8,0,0,1,1.8,0.0,0,0.0,0,56,1,0
J.R. Tavai,10111,ED,TEN,3,0,0,31,81.5,0,0,8,100.0,0.0,0,0,12.5,1,8,8,1,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
T.Y. McGill,10156,DI,IND,12,1,0,14,69.5,3,8,136,100.0,11.8,16,1,6.3,3,145,145,14,0,73.2,0,5,57,100.0,15.8,9,9.6,3,63,63,8
Houston Bates,10167,ED,WAS,3,0,0,32,50.7,0,0,19,100.0,0.0,0,0,0.0,0,20,20,0,0,51.5,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Uani' Unga,10252,LB,NYG,10,0,0,21,47.0,1,1,41,13.5,4.9,2,0,2.4,0,303,41,2,0,47.5,0,1,20,14.1,10.0,2,2.5,0,142,20,1
